,"activity, %"
ARHGAP22,18
Actin_BR,65
Actin_ST,20
Arp2_3,65
CP,65
Cdc42,49
Cofilin,67
Coronin,64
Cortactin,65
Dia1,21
Dia2,0
Ena_Vasp,86
IRSp53_Cdc42,49
IRSp53_Rac1,65
LIMK,32
NET1,34
PAK,66
PIP2,0
PKD,18
Profilin,85
ROCK,18
ROS,65
Rac1,65
RhoA,21
SSH,64
Thymosin,28
WASP,67
WAVE,78
