,"activity, %"
ARHGAP22,0
Actin_BR,60
Actin_ST,6
Arp2_3,60
CP,80
Cdc42,50
Cofilin,74
Coronin,81
Cortactin,60
Dia1,0
Dia2,60
Ena_Vasp,0
IRSp53_Cdc42,50
IRSp53_Rac1,60
LIMK,3
NET1,0
PAK,63
PIP2,49
PKD,0
Profilin,78
ROCK,0
ROS,60
Rac1,60
RhoA,0
SSH,81
Thymosin,15
WASP,80
WAVE,70
