,"activity, %"
ARHGAP22,0
Actin_BR,76
Actin_ST,83
Arp2_3,76
CP,56
Cdc42,50
Cofilin,75
Coronin,82
Cortactin,76
Dia1,3
Dia2,86
Ena_Vasp,90
IRSp53_Cdc42,0
IRSp53_Rac1,76
LIMK,18
NET1,23
PAK,77
PIP2,49
PKD,8
Profilin,89
ROCK,8
ROS,76
Rac1,76
RhoA,10
SSH,82
Thymosin,15
WASP,83
WAVE,89
