,"activity, %"
Actin_BR,66
Actin_ST,65
Arp2_3,66
CP,46
Cdc42,53
Cofilin,62
Coronin,0
Cortactin,66
Dia1,0
Dia2,66
Ena_Vasp,85
IRSp53,72
LIMK,7
PAK,72
PIP2,54
PKD,0
Profilin,73
ROCK,0
ROCK_,0
Rac1,66
RhoA,0
SSH,66
Thymosin,26
WASP,72
WAVE,66
