,"activity, %"
ARHGAP22,91
Actin_BR,35
Actin_ST,32
Arp2_3,35
CP,100
Cdc42,50
Cofilin,26
Coronin,0
Cortactin,9
Dia1,0
Dia2,95
Ena_Vasp,100
IRSp53_Cdc42,50
IRSp53_Rac1,9
LIMK,100
NET1,50
PAK,50
PIP2,0
PKD,91
Profilin,35
ROCK,91
ROS,9
Rac1,9
RhoA,91
SSH,0
Thymosin,66
WASP,34
WAVE,15
