,"activity, %"
Actin_BR,64
Actin_ST,0
Arp2_3,64
CP,48
Cdc42,51
Cofilin,31
Coronin,24
Cortactin,33
Dia1,35
Dia2,87
Ena_Vasp,99
IRSp53,60
LIMK,76
PAK,99
PIP2,52
PKD,67
Profilin,0
ROCK,67
ROCK_,67
Rac1,33
RhoA,68
SSH,24
Thymosin,42
WASP,58
WAVE,33
