,"activity, %"
Actin_BR,74
Actin_ST,75
Arp2_3,74
CP,49
Cdc42,48
Cofilin,78
Coronin,63
Cortactin,50
Dia1,0
Dia2,50
Ena_Vasp,100
IRSp53_Cdc42,48
IRSp53_Rac1,50
LIMK,18
PAK,74
PIP2,51
PKD,0
Profilin,100
ROCK,0
Rac1,50
RhoA,0
SSH,63
Thymosin,0
UPSTREAM,50
WASP,100
WAVE,100
