,"activity, %"
ARHGAP22,79
Actin_BR,33
Actin_ST,76
Arp2_3,33
CP,20
Cdc42,46
Cofilin,23
Coronin,12
Cortactin,16
Dia1,69
Dia2,95
Ena_Vasp,98
IRSp53_Cdc42,46
IRSp53_Rac1,0
LIMK,86
NET1,48
PAK,50
PIP2,46
PKD,79
Profilin,93
ROCK,79
ROS,16
Rac1,16
RhoA,83
SSH,12
Thymosin,45
WASP,53
WAVE,0
