,"activity, %"
ARHGAP22,83
Actin_BR,10
Actin_ST,12
Arp2_3,10
CP,53
Cdc42,48
Cofilin,0
Coronin,11
Cortactin,9
Dia1,39
Dia2,94
Ena_Vasp,95
IRSp53_Cdc42,48
IRSp53_Rac1,9
LIMK,88
NET1,49
PAK,50
PIP2,48
PKD,83
Profilin,12
ROCK,83
ROS,9
Rac1,9
RhoA,91
SSH,11
Thymosin,99
WASP,0
WAVE,17
