,"activity, %"
ARHGAP22,27
Actin_BR,26
Actin_ST,42
Arp2_3,26
CP,49
Cdc42,48
Cofilin,0
Coronin,58
Cortactin,0
Dia1,10
Dia2,59
Ena_Vasp,85
IRSp53_Cdc42,48
IRSp53_Rac1,26
LIMK,37
NET1,41
PAK,56
PIP2,49
PKD,27
Profilin,44
ROCK,27
ROS,26
Rac1,26
RhoA,35
SSH,58
Thymosin,52
WASP,45
WAVE,33
