,"activity, %"
ARHGAP22,86
Actin_BR,9
Actin_ST,53
Arp2_3,9
CP,49
Cdc42,0
Cofilin,12
Coronin,14
Cortactin,9
Dia1,48
Dia2,100
Ena_Vasp,98
IRSp53_Cdc42,0
IRSp53_Rac1,9
LIMK,86
NET1,91
PAK,9
PIP2,52
PKD,86
Profilin,53
ROCK,86
ROS,9
Rac1,9
RhoA,94
SSH,14
Thymosin,57
WASP,41
WAVE,13
