,"activity, %"
Actin_BR,53
Actin_ST,48
Arp2_3,53
CP,49
Cdc42,47
Cofilin,75
Coronin,90
Cortactin,53
Dia1,0
Dia2,0
Ena_Vasp,87
IRSp53,67
LIMK,1
PAK,67
PIP2,51
PKD,0
Profilin,84
ROCK,0
ROCK_,0
Rac1,53
RhoA,0
SSH,90
Thymosin,10
WASP,85
WAVE,53
