,"activity, %"
ARHGAP22,0
Actin_BR,0
Actin_ST,32
Arp2_3,0
CP,50
Cdc42,52
Cofilin,18
Coronin,28
Cortactin,0
Dia1,0
Dia2,0
Ena_Vasp,66
IRSp53_Cdc42,52
IRSp53_Rac1,0
LIMK,36
NET1,48
PAK,52
PIP2,50
PKD,0
Profilin,37
ROCK,0
ROS,0
Rac1,0
RhoA,0
SSH,28
Thymosin,43
WASP,50
WAVE,0
