,"activity, %"
ARHGAP22,22
Actin_BR,31
Actin_ST,10
Arp2_3,31
CP,68
Cdc42,50
Cofilin,39
Coronin,54
Cortactin,31
Dia1,11
Dia2,56
Ena_Vasp,0
IRSp53_Cdc42,50
IRSp53_Rac1,31
LIMK,44
NET1,37
PAK,63
PIP2,51
PKD,22
Profilin,42
ROCK,22
ROS,31
Rac1,31
RhoA,26
SSH,54
Thymosin,61
WASP,0
WAVE,53
