,"activity, %"
ARHGAP22,23
Actin_BR,73
Actin_ST,97
Arp2_3,73
CP,0
Cdc42,49
Cofilin,74
Coronin,87
Cortactin,74
Dia1,27
Dia2,72
Ena_Vasp,82
IRSp53_Cdc42,49
IRSp53_Rac1,74
LIMK,13
NET1,22
PAK,78
PIP2,49
PKD,0
Profilin,100
ROCK,23
ROS,74
Rac1,74
RhoA,27
SSH,87
Thymosin,18
WASP,79
WAVE,76
