,"activity, %"
ARHGAP22,65
Actin_BR,0
Actin_ST,95
Arp2_3,0
CP,0
Cdc42,50
Cofilin,9
Coronin,13
Cortactin,28
Dia1,72
Dia2,86
Ena_Vasp,96
IRSp53_Cdc42,50
IRSp53_Rac1,28
LIMK,87
NET1,100
PAK,0
PIP2,49
PKD,65
Profilin,95
ROCK,65
ROS,28
Rac1,28
RhoA,72
SSH,13
Thymosin,0
WASP,88
WAVE,53
