,"activity, %"
Actin_BR,65
Actin_ST,94
Arp2_3,65
CP,0
Cdc42,50
Cofilin,60
Coronin,62
Cortactin,50
Dia1,0
Dia2,50
Ena_Vasp,86
IRSp53_Cdc42,50
IRSp53_Rac1,50
LIMK,19
PAK,75
PIP2,52
PKD,0
Profilin,97
ROCK,0
Rac1,50
RhoA,0
SSH,62
Thymosin,25
UPSTREAM,50
WASP,75
WAVE,100
