,"activity, %"
ARHGAP22,30
Actin_BR,68
Actin_ST,62
Arp2_3,68
CP,36
Cdc42,50
Cofilin,77
Coronin,82
Cortactin,65
Dia1,33
Dia2,79
Ena_Vasp,82
IRSp53_Cdc42,50
IRSp53_Rac1,65
LIMK,0
NET1,26
PAK,74
PIP2,49
PKD,0
Profilin,100
ROCK,30
ROS,65
Rac1,65
RhoA,38
SSH,82
Thymosin,18
WASP,78
WAVE,69
