,"activity, %"
Actin_BR,96
Actin_ST,96
Arp2_3,96
CP,50
Cdc42,47
Cofilin,85
Coronin,100
Cortactin,96
Dia1,0
Dia2,96
Ena_Vasp,100
IRSp53,100
LIMK,0
PAK,100
PIP2,50
PKD,0
Profilin,100
ROCK,0
ROCK_,0
Rac1,96
RhoA,4
SSH,100
Thymosin,15
WASP,85
WAVE,96
