,"activity, %"
Actin_BR,97
Actin_ST,92
Arp2_3,97
CP,50
Cdc42,51
Cofilin,1
Coronin,0
Cortactin,97
Dia1,0
Dia2,97
Ena_Vasp,100
IRSp53,100
LIMK,100
PAK,100
PIP2,50
PKD,0
Profilin,92
ROCK,0
ROCK_,0
Rac1,97
RhoA,3
SSH,0
Thymosin,37
WASP,63
WAVE,97
