,"activity, %"
Actin_BR,52
Actin_ST,60
Arp2_3,52
CP,52
Cdc42,49
Cofilin,48
Coronin,20
Cortactin,29
Dia1,34
Dia2,88
Ena_Vasp,100
IRSp53,56
LIMK,0
PAK,99
PIP2,48
PKD,70
Profilin,65
ROCK,70
ROCK_,70
Rac1,29
RhoA,72
SSH,20
Thymosin,42
WASP,58
WAVE,0
