,"activity, %"
ARHGAP22,18
Actin_BR,50
Actin_ST,54
Arp2_3,50
CP,27
Cdc42,49
Cofilin,0
Coronin,61
Cortactin,51
Dia1,21
Dia2,71
Ena_Vasp,80
IRSp53_Cdc42,49
IRSp53_Rac1,51
LIMK,0
NET1,34
PAK,66
PIP2,50
PKD,18
Profilin,84
ROCK,18
ROS,51
Rac1,51
RhoA,21
SSH,61
Thymosin,51
WASP,49
WAVE,71
