,"activity, %"
Actin_BR,0
Actin_ST,97
Arp2_3,0
CP,48
Cdc42,52
Cofilin,7
Coronin,55
Cortactin,50
Dia1,26
Dia2,100
Ena_Vasp,87
IRSp53_Cdc42,52
IRSp53_Rac1,50
LIMK,45
PAK,0
PIP2,52
PKD,45
Profilin,97
ROCK,45
Rac1,50
RhoA,50
SSH,55
Thymosin,35
UPSTREAM,50
WASP,65
WAVE,100
