,"activity, %"
ARHGAP22,89
Actin_BR,35
Actin_ST,43
Arp2_3,35
CP,66
Cdc42,48
Cofilin,18
Coronin,0
Cortactin,11
Dia1,34
Dia2,94
Ena_Vasp,0
IRSp53_Cdc42,48
IRSp53_Rac1,11
LIMK,96
NET1,51
PAK,49
PIP2,50
PKD,89
Profilin,61
ROCK,89
ROS,11
Rac1,11
RhoA,89
SSH,4
Thymosin,49
WASP,51
WAVE,18
