,"activity, %"
ARHGAP22,0
Actin_BR,0
Actin_ST,63
Arp2_3,0
CP,49
Cdc42,50
Cofilin,37
Coronin,72
Cortactin,26
Dia1,26
Dia2,87
Ena_Vasp,66
IRSp53_Cdc42,50
IRSp53_Rac1,26
LIMK,0
NET1,100
PAK,0
PIP2,51
PKD,0
Profilin,65
ROCK,0
ROS,26
Rac1,26
RhoA,74
SSH,72
Thymosin,36
WASP,53
WAVE,37
