,"activity, %"
ARHGAP22,0
Actin_BR,47
Actin_ST,56
Arp2_3,47
CP,24
Cdc42,51
Cofilin,70
Coronin,83
Cortactin,47
Dia1,0
Dia2,51
Ena_Vasp,83
IRSp53_Cdc42,51
IRSp53_Rac1,0
LIMK,3
NET1,35
PAK,65
PIP2,51
PKD,0
Profilin,80
ROCK,0
ROS,47
Rac1,47
RhoA,0
SSH,83
Thymosin,15
WASP,79
WAVE,47
