,"activity, %"
ARHGAP22,26
Actin_BR,59
Actin_ST,61
Arp2_3,59
CP,100
Cdc42,49
Cofilin,65
Coronin,63
Cortactin,59
Dia1,0
Dia2,89
Ena_Vasp,92
IRSp53_Cdc42,49
IRSp53_Rac1,59
LIMK,37
NET1,39
PAK,61
PIP2,0
PKD,26
Profilin,69
ROCK,26
ROS,59
Rac1,59
RhoA,29
SSH,63
Thymosin,31
WASP,64
WAVE,69
