,"activity, %"
ARHGAP22,12
Actin_BR,65
Actin_ST,78
Arp2_3,65
CP,52
Cdc42,51
Cofilin,83
Coronin,91
Cortactin,65
Dia1,8
Dia2,85
Ena_Vasp,84
IRSp53_Cdc42,51
IRSp53_Rac1,65
LIMK,0
NET1,32
PAK,68
PIP2,49
PKD,0
Profilin,83
ROCK,12
ROS,65
Rac1,65
RhoA,21
SSH,91
Thymosin,10
WASP,82
WAVE,76
