,"activity, %"
Actin_BR,54
Actin_ST,43
Arp2_3,54
CP,49
Cdc42,51
Cofilin,18
Coronin,0
Cortactin,21
Dia1,0
Dia2,88
Ena_Vasp,100
IRSp53,52
LIMK,91
PAK,100
PIP2,51
PKD,79
Profilin,45
ROCK,79
ROCK_,79
Rac1,21
RhoA,79
SSH,9
Thymosin,49
WASP,51
WAVE,21
