,"activity, %"
ARHGAP22,75
Actin_BR,0
Actin_ST,40
Arp2_3,0
CP,51
Cdc42,0
Cofilin,10
Coronin,14
Cortactin,15
Dia1,34
Dia2,90
Ena_Vasp,86
IRSp53_Cdc42,0
IRSp53_Rac1,15
LIMK,86
NET1,100
PAK,0
PIP2,49
PKD,75
Profilin,42
ROCK,75
ROS,15
Rac1,15
RhoA,85
SSH,14
Thymosin,61
WASP,31
WAVE,27
