,"activity, %"
Actin_BR,26
Actin_ST,24
Arp2_3,26
CP,49
Cdc42,50
Cofilin,33
Coronin,24
Cortactin,0
Dia1,0
Dia2,0
Ena_Vasp,67
IRSp53_Cdc42,50
IRSp53_Rac1,0
LIMK,38
PAK,50
PIP2,51
PKD,0
Profilin,40
ROCK,0
Rac1,0
RhoA,0
SSH,24
Thymosin,42
UPSTREAM,50
WASP,53
WAVE,0
