,"activity, %"
ARHGAP22,0
Actin_BR,83
Actin_ST,56
Arp2_3,83
CP,41
Cdc42,51
Cofilin,88
Coronin,90
Cortactin,83
Dia1,5
Dia2,56
Ena_Vasp,99
IRSp53_Cdc42,51
IRSp53_Rac1,83
LIMK,10
NET1,17
PAK,83
PIP2,50
PKD,3
Profilin,97
ROCK,3
ROS,83
Rac1,83
RhoA,5
SSH,90
Thymosin,0
WASP,97
WAVE,95
