,"activity, %"
Actin_BR,65
Actin_ST,72
Arp2_3,65
CP,53
Cdc42,51
Cofilin,62
Coronin,66
Cortactin,50
Dia1,0
Dia2,50
Ena_Vasp,87
IRSp53_Cdc42,51
IRSp53_Rac1,50
LIMK,17
PAK,75
PIP2,51
PKD,0
Profilin,95
ROCK,0
Rac1,50
RhoA,0
SSH,66
Thymosin,24
UPSTREAM,50
WASP,76
WAVE,100
