,"activity, %"
ARHGAP22,42
Actin_BR,0
Actin_ST,46
Arp2_3,0
CP,49
Cdc42,49
Cofilin,0
Coronin,0
Cortactin,5
Dia1,17
Dia2,43
Ena_Vasp,96
IRSp53_Cdc42,49
IRSp53_Rac1,5
LIMK,96
NET1,46
PAK,54
PIP2,51
PKD,42
Profilin,47
ROCK,42
ROS,5
Rac1,5
RhoA,42
SSH,0
Thymosin,50
WASP,50
WAVE,10
