,"activity, %"
Actin_BR,52
Actin_ST,82
Arp2_3,52
CP,0
Cdc42,47
Cofilin,75
Coronin,89
Cortactin,52
Dia1,0
Dia2,52
Ena_Vasp,86
IRSp53,67
LIMK,2
PAK,67
PIP2,48
PKD,0
Profilin,82
ROCK,0
ROCK_,0
Rac1,52
RhoA,0
SSH,89
Thymosin,11
WASP,83
WAVE,52
