,"activity, %"
Actin_BR,67
Actin_ST,92
Arp2_3,67
CP,54
Cdc42,50
Cofilin,68
Coronin,65
Cortactin,50
Dia1,21
Dia2,100
Ena_Vasp,87
IRSp53_Cdc42,50
IRSp53_Rac1,50
LIMK,0
PAK,75
PIP2,50
PKD,0
Profilin,97
ROCK,0
Rac1,50
RhoA,50
SSH,65
Thymosin,22
UPSTREAM,50
WASP,78
WAVE,100
