,"activity, %"
Actin_BR,79
Actin_ST,0
Arp2_3,79
CP,51
Cdc42,52
Cofilin,37
Coronin,23
Cortactin,32
Dia1,34
Dia2,87
Ena_Vasp,100
IRSp53,59
LIMK,77
PAK,99
PIP2,49
PKD,68
Profilin,0
ROCK,68
ROCK_,68
Rac1,32
RhoA,69
SSH,23
Thymosin,0
WASP,80
WAVE,32
