,"activity, %"
ARHGAP22,26
Actin_BR,75
Actin_ST,0
Arp2_3,75
CP,40
Cdc42,53
Cofilin,76
Coronin,84
Cortactin,71
Dia1,27
Dia2,79
Ena_Vasp,85
IRSp53_Cdc42,53
IRSp53_Rac1,71
LIMK,16
NET1,23
PAK,77
PIP2,50
PKD,0
Profilin,0
ROCK,26
ROS,71
Rac1,71
RhoA,33
SSH,84
Thymosin,17
WASP,81
WAVE,74
