,"activity, %"
Actin_BR,62
Actin_ST,0
Arp2_3,62
CP,50
Cdc42,53
Cofilin,30
Coronin,21
Cortactin,30
Dia1,34
Dia2,88
Ena_Vasp,100
IRSp53,59
LIMK,79
PAK,99
PIP2,50
PKD,70
Profilin,0
ROCK,70
ROCK_,70
Rac1,30
RhoA,71
SSH,21
Thymosin,43
WASP,57
WAVE,0
