,"activity, %"
Actin_BR,62
Actin_ST,84
Arp2_3,62
CP,52
Cdc42,51
Cofilin,79
Coronin,65
Cortactin,0
Dia1,23
Dia2,100
Ena_Vasp,79
IRSp53_Cdc42,51
IRSp53_Rac1,50
LIMK,18
PAK,76
PIP2,50
PKD,0
Profilin,96
ROCK,0
Rac1,50
RhoA,50
SSH,65
Thymosin,19
UPSTREAM,50
WASP,69
WAVE,100
