,"activity, %"
Actin_BR,57
Actin_ST,48
Arp2_3,57
CP,53
Cdc42,49
Cofilin,27
Coronin,21
Cortactin,29
Dia1,0
Dia2,88
Ena_Vasp,94
IRSp53,0
LIMK,79
PAK,99
PIP2,48
PKD,70
Profilin,51
ROCK,70
ROCK_,70
Rac1,29
RhoA,72
SSH,21
Thymosin,46
WASP,54
WAVE,29
