,"activity, %"
ARHGAP22,77
Actin_BR,17
Actin_ST,88
Arp2_3,17
CP,0
Cdc42,49
Cofilin,8
Coronin,12
Cortactin,19
Dia1,81
Dia2,96
Ena_Vasp,94
IRSp53_Cdc42,49
IRSp53_Rac1,20
LIMK,88
NET1,46
PAK,54
PIP2,48
PKD,77
Profilin,92
ROCK,77
ROS,20
Rac1,20
RhoA,81
SSH,12
Thymosin,92
WASP,0
WAVE,33
