,"activity, %"
Actin_BR,47
Actin_ST,57
Arp2_3,47
CP,53
Cdc42,51
Cofilin,19
Coronin,0
Cortactin,0
Dia1,37
Dia2,88
Ena_Vasp,100
IRSp53,51
LIMK,100
PAK,100
PIP2,47
PKD,78
Profilin,61
ROCK,78
ROCK_,78
Rac1,22
RhoA,78
SSH,0
Thymosin,51
WASP,49
WAVE,22
