,"activity, %"
Actin_BR,53
Actin_ST,90
Arp2_3,53
CP,0
Cdc42,51
Cofilin,27
Coronin,24
Cortactin,32
Dia1,69
Dia2,0
Ena_Vasp,100
IRSp53,60
LIMK,76
PAK,99
PIP2,52
PKD,68
Profilin,90
ROCK,68
ROCK_,68
Rac1,32
RhoA,69
SSH,24
Thymosin,43
WASP,57
WAVE,32
