,"activity, %"
ARHGAP22,85
Actin_BR,5
Actin_ST,12
Arp2_3,5
CP,51
Cdc42,48
Cofilin,7
Coronin,8
Cortactin,0
Dia1,41
Dia2,94
Ena_Vasp,95
IRSp53_Cdc42,48
IRSp53_Rac1,7
LIMK,90
NET1,50
PAK,49
PIP2,48
PKD,85
Profilin,12
ROCK,85
ROS,7
Rac1,7
RhoA,92
SSH,8
Thymosin,91
WASP,0
WAVE,13
