,"activity, %"
ARHGAP22,92
Actin_BR,33
Actin_ST,65
Arp2_3,33
CP,51
Cdc42,49
Cofilin,25
Coronin,8
Cortactin,7
Dia1,49
Dia2,100
Ena_Vasp,99
IRSp53_Cdc42,49
IRSp53_Rac1,7
LIMK,92
NET1,48
PAK,52
PIP2,49
PKD,92
Profilin,65
ROCK,92
ROS,0
Rac1,7
RhoA,100
SSH,8
Thymosin,46
WASP,53
WAVE,7
