,"activity, %"
ARHGAP22,17
Actin_BR,65
Actin_ST,51
Arp2_3,65
CP,37
Cdc42,53
Cofilin,63
Coronin,66
Cortactin,66
Dia1,20
Dia2,73
Ena_Vasp,87
IRSp53_Cdc42,0
IRSp53_Rac1,66
LIMK,31
NET1,31
PAK,69
PIP2,49
PKD,17
Profilin,89
ROCK,17
ROS,66
Rac1,66
RhoA,20
SSH,66
Thymosin,23
WASP,75
WAVE,77
