,"activity, %"
Actin_BR,0
Actin_ST,97
Arp2_3,0
CP,52
Cdc42,49
Cofilin,0
Coronin,0
Cortactin,50
Dia1,24
Dia2,100
Ena_Vasp,91
IRSp53_Cdc42,49
IRSp53_Rac1,50
LIMK,50
PAK,0
PIP2,48
PKD,50
Profilin,97
ROCK,50
Rac1,50
RhoA,50
SSH,50
Thymosin,33
UPSTREAM,50
WASP,67
WAVE,100
