,"activity, %"
ARHGAP22,74
Actin_BR,51
Actin_ST,73
Arp2_3,51
CP,48
Cdc42,50
Cofilin,31
Coronin,17
Cortactin,21
Dia1,39
Dia2,90
Ena_Vasp,99
IRSp53_Cdc42,50
IRSp53_Rac1,21
LIMK,83
NET1,46
PAK,54
PIP2,52
PKD,74
Profilin,77
ROCK,74
ROS,21
Rac1,21
RhoA,80
SSH,17
Thymosin,0
WASP,77
WAVE,0
