,"activity, %"
Actin_BR,29
Actin_ST,53
Arp2_3,29
CP,50
Cdc42,51
Cofilin,22
Coronin,20
Cortactin,29
Dia1,35
Dia2,87
Ena_Vasp,99
IRSp53,58
LIMK,80
PAK,99
PIP2,50
PKD,70
Profilin,57
ROCK,70
ROCK_,70
Rac1,29
RhoA,72
SSH,20
Thymosin,0
WASP,0
WAVE,29
