,"activity, %"
ARHGAP22,0
Actin_BR,72
Actin_ST,83
Arp2_3,72
CP,50
Cdc42,47
Cofilin,86
Coronin,96
Cortactin,72
Dia1,4
Dia2,86
Ena_Vasp,89
IRSp53_Cdc42,47
IRSp53_Rac1,72
LIMK,1
NET1,26
PAK,74
PIP2,51
PKD,0
Profilin,89
ROCK,0
ROS,72
Rac1,72
RhoA,14
SSH,96
Thymosin,7
WASP,87
WAVE,85
