,"activity, %"
Actin_BR,64
Actin_ST,92
Arp2_3,64
CP,52
Cdc42,48
Cofilin,62
Coronin,65
Cortactin,50
Dia1,22
Dia2,100
Ena_Vasp,87
IRSp53_Cdc42,48
IRSp53_Rac1,50
LIMK,17
PAK,74
PIP2,52
PKD,0
Profilin,97
ROCK,0
Rac1,50
RhoA,50
SSH,65
Thymosin,24
UPSTREAM,50
WASP,76
WAVE,100
