,"activity, %"
Actin_BR,42
Actin_ST,50
Arp2_3,42
CP,58
Cdc42,51
Cofilin,38
Coronin,66
Cortactin,50
Dia1,17
Dia2,100
Ena_Vasp,51
IRSp53_Cdc42,51
IRSp53_Rac1,50
LIMK,17
PAK,76
PIP2,50
PKD,0
Profilin,67
ROCK,0
Rac1,50
RhoA,50
SSH,66
Thymosin,62
UPSTREAM,50
WASP,0
WAVE,100
