,"activity, %"
ARHGAP22,0
Actin_BR,87
Actin_ST,13
Arp2_3,87
CP,87
Cdc42,49
Cofilin,100
Coronin,100
Cortactin,87
Dia1,13
Dia2,75
Ena_Vasp,100
IRSp53_Cdc42,49
IRSp53_Rac1,87
LIMK,0
NET1,13
PAK,87
PIP2,0
PKD,0
Profilin,100
ROCK,0
ROS,87
Rac1,87
RhoA,25
SSH,100
Thymosin,0
WASP,100
WAVE,100
