,"activity, %"
Actin_BR,71
Actin_ST,0
Arp2_3,71
CP,49
Cdc42,49
Cofilin,0
Coronin,55
Cortactin,50
Dia1,25
Dia2,100
Ena_Vasp,86
IRSp53_Cdc42,49
IRSp53_Rac1,50
LIMK,45
PAK,75
PIP2,51
PKD,45
Profilin,0
ROCK,45
Rac1,50
RhoA,50
SSH,55
Thymosin,43
UPSTREAM,50
WASP,57
WAVE,100
