,"activity, %"
ARHGAP22,92
Actin_BR,34
Actin_ST,66
Arp2_3,34
CP,49
Cdc42,50
Cofilin,26
Coronin,8
Cortactin,7
Dia1,51
Dia2,100
Ena_Vasp,99
IRSp53_Cdc42,50
IRSp53_Rac1,7
LIMK,92
NET1,0
PAK,53
PIP2,51
PKD,92
Profilin,66
ROCK,92
ROS,0
Rac1,7
RhoA,100
SSH,8
Thymosin,44
WASP,55
WAVE,8
