,"activity, %"
ARHGAP22,12
Actin_BR,48
Actin_ST,64
Arp2_3,48
CP,52
Cdc42,50
Cofilin,0
Coronin,90
Cortactin,48
Dia1,8
Dia2,69
Ena_Vasp,69
IRSp53_Cdc42,50
IRSp53_Rac1,48
LIMK,9
NET1,33
PAK,67
PIP2,51
PKD,0
Profilin,70
ROCK,12
ROS,48
Rac1,48
RhoA,22
SSH,90
Thymosin,50
WASP,50
WAVE,68
