,"activity, %"
ARHGAP22,67
Actin_BR,0
Actin_ST,77
Arp2_3,0
CP,0
Cdc42,50
Cofilin,8
Coronin,12
Cortactin,27
Dia1,73
Dia2,86
Ena_Vasp,0
IRSp53_Cdc42,50
IRSp53_Rac1,27
LIMK,88
NET1,100
PAK,0
PIP2,48
PKD,67
Profilin,91
ROCK,67
ROS,27
Rac1,27
RhoA,73
SSH,12
Thymosin,46
WASP,53
WAVE,51
