,"activity, %"
ARHGAP22,48
Actin_BR,27
Actin_ST,76
Arp2_3,27
CP,15
Cdc42,47
Cofilin,26
Coronin,13
Cortactin,0
Dia1,53
Dia2,100
Ena_Vasp,98
IRSp53_Cdc42,47
IRSp53_Rac1,0
LIMK,87
NET1,53
PAK,47
PIP2,48
PKD,48
Profilin,87
ROCK,48
ROS,0
Rac1,0
RhoA,53
SSH,13
Thymosin,48
WASP,51
WAVE,0
