,"activity, %"
ARHGAP22,79
Actin_BR,38
Actin_ST,62
Arp2_3,38
CP,50
Cdc42,50
Cofilin,39
Coronin,14
Cortactin,15
Dia1,40
Dia2,91
Ena_Vasp,98
IRSp53_Cdc42,50
IRSp53_Rac1,15
LIMK,0
NET1,47
PAK,53
PIP2,49
PKD,79
Profilin,66
ROCK,79
ROS,15
Rac1,15
RhoA,85
SSH,14
Thymosin,40
WASP,58
WAVE,0
