,"activity, %"
ARHGAP22,69
Actin_BR,40
Actin_ST,69
Arp2_3,40
CP,22
Cdc42,48
Cofilin,24
Coronin,14
Cortactin,24
Dia1,59
Dia2,87
Ena_Vasp,94
IRSp53_Cdc42,48
IRSp53_Rac1,24
LIMK,84
NET1,0
PAK,59
PIP2,47
PKD,69
Profilin,89
ROCK,69
ROS,24
Rac1,24
RhoA,74
SSH,14
Thymosin,43
WASP,55
WAVE,0
