,"activity, %"
Actin_BR,81
Actin_ST,84
Arp2_3,81
CP,0
Cdc42,50
Cofilin,67
Coronin,88
Cortactin,94
Dia1,6
Dia2,78
Ena_Vasp,96
IRSp53,82
LIMK,6
PAK,87
PIP2,50
PKD,6
Profilin,84
ROCK,6
Rac1,78
RhoA,6
SSH,88
Thymosin,24
WASP,76
WAVE,78
