,"activity, %"
Actin_BR,65
Actin_ST,89
Arp2_3,65
CP,53
Cdc42,50
Cofilin,54
Coronin,55
Cortactin,50
Dia1,24
Dia2,100
Ena_Vasp,83
IRSp53_Cdc42,0
IRSp53_Rac1,50
LIMK,45
PAK,75
PIP2,47
PKD,45
Profilin,97
ROCK,45
Rac1,50
RhoA,50
SSH,55
Thymosin,25
UPSTREAM,50
WASP,75
WAVE,100
