,"activity, %"
Actin_BR,79
Actin_ST,11
Arp2_3,79
CP,89
Cdc42,52
Cofilin,69
Coronin,90
Cortactin,93
Dia1,0
Dia2,77
Ena_Vasp,0
IRSp53,80
LIMK,5
PAK,85
PIP2,50
PKD,5
Profilin,84
ROCK,5
Rac1,77
RhoA,7
SSH,90
Thymosin,23
WASP,77
WAVE,77
